Modes,CC
2.0,0.01846495521221967
3.0,0.03679135609400025
4.0,0.3681466559521001
5.0,0.07182961567095911
6.0,0.11669941256001429
7.0,0.13140547401442454
8.0,0.11689335173088515
9.0,0.36268007282856723
10.0,0.36028176219803165
11.0,0.2497022631873514
12.0,0.21452523309160162
13.0,0.23742822576421263
14.0,0.27637940109622394
15.0,0.33622282214853044
16.0,0.280535331775975
17.0,0.2822415189004514
18.0,0.32072198398771357
19.0,0.28773073031839164
20.0,0.29283924175917037
21.0,0.2997929416643897
22.0,0.32030977372696195
23.0,0.3079230983259805
24.0,0.30745741182630976
25.0,0.315886361026024
26.0,0.2896685406794824
27.0,0.2704571709168092
28.0,0.2544189511053152
29.0,0.2428323226747878
30.0,0.22879829220699496
31.0,0.22115828026827283
32.0,0.2134636183020185
33.0,0.20684239104398033
34.0,0.2013668638924209
35.0,0.2125174816369042
36.0,0.2249090479868935
37.0,0.23882258652772603
38.0,0.25232968088559476
39.0,0.26679057592533595
40.0,0.28229549696313183
41.0,0.29893888134110924
42.0,0.3146095217529287
43.0,0.3328418680275529
44.0,0.35096847707830103
45.0,0.368918676658409
46.0,0.3899279157427521
47.0,0.38902336919153435
48.0,0.3886417241131612
49.0,0.3886507415901006
50.0,0.3891951029903346
51.0,0.38840630933147324
52.0,0.38835344107260683
53.0,0.38850930949671814
54.0,0.3891377750624929
55.0,0.39005014257399023
56.0,0.3896387869639436
57.0,0.3895740226381718
58.0,0.38981568349565265
59.0,0.38977261140017855
60.0,0.39008804824206117
61.0,0.3907247579176304
62.0,0.39875568352971774
63.0,0.40703313598950486
64.0,0.4149687860442241
65.0,0.42281360918056027
66.0,0.43079060860848256
67.0,0.438025813250694
68.0,0.4450476517549689
69.0,0.4518412940615122
70.0,0.45839319423547253
71.0,0.4642802258010095
72.0,0.47028542161630243
73.0,0.4764133791313193
74.0,0.4745272998142828
75.0,0.4731252934721496
76.0,0.4721492266975257
77.0,0.4709349097498124
78.0,0.469913467884414
79.0,0.4690675560048997
80.0,0.4678246328136882
81.0,0.4667427386915681
82.0,0.4657137307358747
83.0,0.46451717931717923
84.0,0.46357627701338416
85.0,0.46221779392586204
86.0,0.4611547923802491
87.0,0.4603597695474256
88.0,0.45950364301962304
89.0,0.45861970223081455
90.0,0.4578052438790327
91.0,0.4570666386707474
92.0,0.4563949713648121
93.0,0.45549623273598083
94.0,0.454656029152442
95.0,0.45388107070541006
96.0,0.4531525999246067
97.0,0.45246167309083357
98.0,0.45932887271827394
99.0,0.4660630611921096
100.0,0.47258539355215023
101.0,0.47876831480699406
102.0,0.4848577814446829
103.0,0.4903419662765471
104.0,0.495584384189226
105.0,0.5007005970996736
106.0,0.5056166304463705
107.0,0.5031514056720515
108.0,0.5007241081698441
109.0,0.49846762415486645
110.0,0.4962097089476918
111.0,0.4940263526479941
112.0,0.4919653832146269
113.0,0.4898434094134401
114.0,0.487829397334264
115.0,0.4859155817897799
116.0,0.4885850547916699
117.0,0.49114885773687983
118.0,0.49364406532197763
119.0,0.4959975644689332
120.0,0.4982819428625586
121.0,0.5003376347978232
122.0,0.5023050814595521
123.0,0.5041871303056925
124.0,0.5059941603725003
125.0,0.5075293155410032
126.0,0.5090249958401979
127.0,0.5104825953431923
128.0,0.5112882381857242
129.0,0.5120725961935226
130.0,0.5128453522009419
131.0,0.5136051017565775
132.0,0.5144080061771006
133.0,0.5152176460866106
134.0,0.5160337818250751
135.0,0.5165373741765992
136.0,0.5170361003084748
137.0,0.5175342881956656
138.0,0.51802032845683
139.0,0.5185015566585786
140.0,0.5189471297048573
141.0,0.5193932306756873
142.0,0.5198397863384009
143.0,0.5222991741796019
144.0,0.5246526261852815
145.0,0.5268996751114362
146.0,0.5261460282934545
147.0,0.5254174380035319
148.0,0.5247144676043968
149.0,0.5240533854303058
150.0,0.523407187714919
151.0,0.5228405667510121
152.0,0.5223055719646842
153.0,0.5218005267214699
154.0,0.5212972943023294
155.0,0.5208164001564736
156.0,0.5203567720387242
157.0,0.5198423211667349
158.0,0.5193396192191306
159.0,0.5188662980281487
160.0,0.5184093036704691
161.0,0.518918923469126
162.0,0.5194329205524294
163.0,0.519950733174371
164.0,0.5204475734717268
165.0,0.5209328725708269
166.0,0.5214034109709764
167.0,0.5218590920105433
168.0,0.5223435228172509
169.0,0.522829806228885
170.0,0.5233079556483156
171.0,0.523751191839039
172.0,0.5242029538806549
173.0,0.5251663305560949
174.0,0.5261094049301237
175.0,0.5270136390832121
176.0,0.5278931182668398
177.0,0.528750264434556
178.0,0.529543233176689
179.0,0.5303614987674581
180.0,0.531160473019096
181.0,0.5319405628322013
182.0,0.5314291867159829
183.0,0.5309387751571912
184.0,0.5304666628997488
185.0,0.5299965011494658
186.0,0.5296086648967244
187.0,0.5292284204615423
188.0,0.5288519621831749
189.0,0.5284745051952003
190.0,0.5281264755504493
191.0,0.5298107556665029
192.0,0.5314712390531039
193.0,0.5331058262416338
194.0,0.5347094858102652
195.0,0.5362902450923661
196.0,0.5387091093254871
197.0,0.5410814087757796
198.0,0.5433975974607783
199.0,0.5456631463488947
200.0,0.5480813722022071
201.0,0.550454801922423
202.0,0.5527659753049476
203.0,0.5550033099973269
204.0,0.5572081888474442
205.0,0.5585776198579916
206.0,0.5599221957340609
207.0,0.5612466967382447
208.0,0.5625482526970454
