Modes,CC
2.0,0.008540271568891478
3.0,0.017047731740297816
4.0,0.2383676218968734
5.0,0.03359502118234078
6.0,0.06088458589684711
7.0,0.05120116527682558
8.0,0.05597564528844219
9.0,0.24156869423886673
10.0,0.2426523181892247
11.0,0.13798222792174564
12.0,0.1257795004073301
13.0,0.13397976483614152
14.0,0.168281425175143
15.0,0.2418547390682141
16.0,0.18683848128547123
17.0,0.1931599279868142
18.0,0.24137122880008047
19.0,0.20746789018989661
20.0,0.19193384948754005
21.0,0.20486589834664515
22.0,0.2418949692081967
23.0,0.22594024306185884
24.0,0.22730070043538148
25.0,0.24200027502982055
26.0,0.23135108627577944
27.0,0.23234188481775658
28.0,0.23187237364942395
29.0,0.235737081002214
30.0,0.23181554720648445
31.0,0.2330895710957246
32.0,0.23389918491637338
33.0,0.23258708822640273
34.0,0.23325867733112218
35.0,0.23329086632592058
36.0,0.23393903501497745
37.0,0.23541176319104684
38.0,0.23595548281011644
39.0,0.23673229877706775
40.0,0.23774148652552599
41.0,0.23918749751773982
42.0,0.23903374816820702
43.0,0.23964954414472836
44.0,0.24264105886635604
45.0,0.24245567421827477
46.0,0.24627381878883955
47.0,0.24517173213114254
48.0,0.24549409510690204
49.0,0.2458152204636811
50.0,0.24674413814078577
51.0,0.2460145511835296
52.0,0.24540830228905827
53.0,0.2457971537510845
54.0,0.24626285320432167
55.0,0.2468719815809235
56.0,0.2466985443186046
57.0,0.246793825139137
58.0,0.24710158443641445
59.0,0.2467438734860178
60.0,0.2468212456724985
61.0,0.24725585358165972
62.0,0.24742798546611836
63.0,0.24805036387462268
64.0,0.24804957315439946
65.0,0.2487138437149254
66.0,0.24947299114165136
67.0,0.24987547171108743
68.0,0.25034892779721846
69.0,0.25090600526250245
70.0,0.251561928182943
71.0,0.2516870147879648
72.0,0.2522199911706286
73.0,0.2532665735319292
74.0,0.25404529176945573
75.0,0.25438824845588837
76.0,0.25496540358321657
77.0,0.25517145164195304
78.0,0.2555957568007048
79.0,0.25601368920805295
80.0,0.25607522993703735
81.0,0.2562490691702778
82.0,0.25650860255529684
83.0,0.25686435368708466
84.0,0.2573880618178041
85.0,0.25761723436526834
86.0,0.2575611329160201
87.0,0.25748522893442216
88.0,0.2568629864908805
89.0,0.25619208098117363
90.0,0.2553969892681113
91.0,0.2545766098905693
92.0,0.2550656612303836
93.0,0.25563452304974493
94.0,0.2562905321549319
95.0,0.2566702520255743
96.0,0.2570562448186114
97.0,0.2574485411652696
98.0,0.2575073929881747
99.0,0.25752058360146796
100.0,0.2576019437680903
101.0,0.2576372546246869
102.0,0.2576578834073438
103.0,0.2572118092744687
104.0,0.2567364896307172
105.0,0.2561795615914957
106.0,0.25566917529095456
107.0,0.256504491716217
108.0,0.25706871375115337
109.0,0.25743425044303014
110.0,0.2569401394372197
111.0,0.2564411110877077
112.0,0.25592319630622185
113.0,0.2553682179821543
114.0,0.254703086180441
115.0,0.25402605072435763
116.0,0.25333791994353494
117.0,0.2524254828793631
118.0,0.2515113458448558
119.0,0.25055663945357814
120.0,0.24962154065528525
121.0,0.24867077072706592
122.0,0.24749742924888762
123.0,0.24634343273744158
124.0,0.24520833679848733
125.0,0.24607032595811806
126.0,0.246715810695849
127.0,0.24725104946906445
128.0,0.2476285787174277
129.0,0.24805281186742065
130.0,0.2482930497680589
131.0,0.24828189301083703
132.0,0.2481910693166815
133.0,0.24802049140985588
134.0,0.24871405325902465
135.0,0.24945442564829926
136.0,0.2501719435124765
137.0,0.25080521003722
138.0,0.25150401629610863
139.0,0.2520913540641354
140.0,0.2526578618021599
141.0,0.2532026227121193
142.0,0.2537238782596132
143.0,0.2541028445029473
144.0,0.2545013526185466
145.0,0.25492044072022996
146.0,0.2551055861985642
147.0,0.2553029800924054
148.0,0.2555110771300133
149.0,0.2556258494941123
150.0,0.25572635043969544
151.0,0.2558738956812793
152.0,0.2559626134677854
153.0,0.25607220271857173
154.0,0.2561183307433304
155.0,0.25636393383539596
156.0,0.25660666167460916
157.0,0.2568024949632152
158.0,0.2570053929588643
159.0,0.25705676764159535
160.0,0.2571806780709053
161.0,0.25723856385699123
162.0,0.2572072613557166
163.0,0.2572070259831252
164.0,0.2569150394696828
165.0,0.25662468937987254
166.0,0.2563360145567803
167.0,0.25595873091446575
168.0,0.25558589340472365
169.0,0.255175329520335
170.0,0.2547738528270786
171.0,0.25436033830071314
172.0,0.25384138111867205
173.0,0.2533087997027504
174.0,0.2527624801551851
175.0,0.25215360590886743
176.0,0.25153231652873176
177.0,0.2509112314654948
178.0,0.25027837309761314
179.0,0.2505250084619427
180.0,0.25077896089166135
181.0,0.2510404618744634
182.0,0.25128153586337926
183.0,0.25150962030471613
184.0,0.2517244987965699
185.0,0.2519252189125163
186.0,0.2520821894359022
187.0,0.2522595544864248
188.0,0.2523972808169049
189.0,0.2524935165043086
190.0,0.25260969653378124
191.0,0.2526201223710465
192.0,0.25263277735015266
193.0,0.2526592004298617
